Roll_date,Roll_time,Roll_milliseconds,Roll_angle
2019-08-19,20:40:01,144,-0.33
2019-08-19,20:40:01,244,-0.33
2019-08-19,20:40:01,344,-0.33
2019-08-19,20:40:01,444,-0.32
2019-08-19,20:40:01,544,-0.32
2019-08-19,20:40:01,644,-0.32
2019-08-19,20:40:01,744,-0.32
2019-08-19,20:40:01,844,-0.31
2019-08-19,20:40:01,944,-0.31
2019-08-19,20:40:02,044,-0.31
2019-08-19,20:40:02,144,-0.3
2019-08-19,20:40:02,244,-0.3
2019-08-19,20:40:02,344,-0.29
2019-08-19,20:40:02,444,-0.29
2019-08-19,20:40:02,544,-0.28
2019-08-19,20:40:02,644,-0.27
2019-08-19,20:40:02,744,-0.26
2019-08-19,20:40:02,844,-0.25
2019-08-19,20:40:02,944,-0.24
2019-08-19,20:40:03,044,-0.23
2019-08-19,20:40:03,144,-0.22
2019-08-19,20:40:03,244,-0.21
2019-08-19,20:40:03,344,-0.2
2019-08-19,20:40:03,444,-0.18
2019-08-19,20:40:03,544,-0.17
2019-08-19,20:40:03,644,-0.15
2019-08-19,20:40:03,744,-0.14
2019-08-19,20:40:03,844,-0.12
2019-08-19,20:40:03,944,-0.1
2019-08-19,20:40:04,044,-0.09
2019-08-19,20:40:04,144,-0.07
2019-08-19,20:40:04,244,-0.05
2019-08-19,20:40:04,344,-0.04
2019-08-19,20:40:04,444,-0.02
2019-08-19,20:40:04,544,-0.01
2019-08-19,20:40:04,644,0
2019-08-19,20:40:04,744,0.01
2019-08-19,20:40:04,844,0.02
2019-08-19,20:40:04,944,0.03
2019-08-19,20:40:05,044,0.04
2019-08-19,20:40:05,144,0.05
2019-08-19,20:40:05,244,0.05
2019-08-19,20:40:05,344,0.06
2019-08-19,20:40:05,444,0.06
2019-08-19,20:40:05,544,0.06
2019-08-19,20:40:05,644,0.05
2019-08-19,20:40:05,744,0.05
2019-08-19,20:40:05,844,0.04
2019-08-19,20:40:05,944,0.03
2019-08-19,20:40:06,044,0.02
2019-08-19,20:40:06,144,0
2019-08-19,20:40:06,244,-0.02
2019-08-19,20:40:06,344,-0.04
2019-08-19,20:40:06,444,-0.06
2019-08-19,20:40:06,544,-0.09
2019-08-19,20:40:06,644,-0.12
2019-08-19,20:40:06,744,-0.15
2019-08-19,20:40:06,844,-0.18
2019-08-19,20:40:06,944,-0.22
2019-08-19,20:40:07,044,-0.26
2019-08-19,20:40:07,144,-0.3
2019-08-19,20:40:07,244,-0.34
2019-08-19,20:40:07,344,-0.39
2019-08-19,20:40:07,444,-0.44
2019-08-19,20:40:07,544,-0.49
2019-08-19,20:40:07,644,-0.54
2019-08-19,20:40:07,744,-0.59
2019-08-19,20:40:07,844,-0.65
2019-08-19,20:40:07,944,-0.71
2019-08-19,20:40:08,044,-0.77
2019-08-19,20:40:08,144,-0.84
2019-08-19,20:40:08,244,-0.91
2019-08-19,20:40:08,344,-0.98
2019-08-19,20:40:08,444,-1.05
2019-08-19,20:40:08,544,-1.12
2019-08-19,20:40:08,644,-1.19
2019-08-19,20:40:08,744,-1.26
2019-08-19,20:40:08,844,-1.33
2019-08-19,20:40:08,944,-1.39
2019-08-19,20:40:09,044,-1.46
2019-08-19,20:40:09,144,-1.51
2019-08-19,20:40:09,244,-1.56
2019-08-19,20:40:09,344,-1.6
2019-08-19,20:40:09,444,-1.64
2019-08-19,20:40:09,544,-1.66
2019-08-19,20:40:09,644,-1.68
2019-08-19,20:40:09,744,-1.69
2019-08-19,20:40:09,844,-1.69
2019-08-19,20:40:09,944,-1.68
2019-08-19,20:40:10,044,-1.66
2019-08-19,20:40:10,144,-1.64
2019-08-19,20:40:10,244,-1.62
2019-08-19,20:40:10,344,-1.58
2019-08-19,20:40:10,444,-1.55
2019-08-19,20:40:10,544,-1.51
2019-08-19,20:40:10,644,-1.46
2019-08-19,20:40:10,744,-1.41
2019-08-19,20:40:10,844,-1.36
2019-08-19,20:40:10,944,-1.31
2019-08-19,20:40:11,044,-1.25
2019-08-19,20:40:11,144,-1.19
2019-08-19,20:40:11,244,-1.13
2019-08-19,20:40:11,344,-1.07
2019-08-19,20:40:11,444,-1.01
2019-08-19,20:40:11,544,-0.95
2019-08-19,20:40:11,644,-0.88
2019-08-19,20:40:11,744,-0.82
2019-08-19,20:40:11,844,-0.76
2019-08-19,20:40:11,944,-0.7
2019-08-19,20:40:12,044,-0.65
2019-08-19,20:40:12,144,-0.59
2019-08-19,20:40:12,244,-0.54
2019-08-19,20:40:12,344,-0.49
2019-08-19,20:40:12,444,-0.44
2019-08-19,20:40:12,544,-0.4
2019-08-19,20:40:12,644,-0.36
2019-08-19,20:40:12,744,-0.33
2019-08-19,20:40:12,844,-0.3
2019-08-19,20:40:12,944,-0.28
2019-08-19,20:40:13,044,-0.26
2019-08-19,20:40:13,144,-0.25
2019-08-19,20:40:13,244,-0.24
2019-08-19,20:40:13,344,-0.24
2019-08-19,20:40:13,444,-0.24
2019-08-19,20:40:13,544,-0.25
2019-08-19,20:40:13,643,-0.27
2019-08-19,20:40:13,743,-0.28
2019-08-19,20:40:13,844,-0.3
2019-08-19,20:40:13,943,-0.33
2019-08-19,20:40:14,043,-0.36
2019-08-19,20:40:14,143,-0.39
2019-08-19,20:40:14,243,-0.42
2019-08-19,20:40:14,343,-0.46
2019-08-19,20:40:14,443,-0.5
2019-08-19,20:40:14,543,-0.54
2019-08-19,20:40:14,643,-0.58
2019-08-19,20:40:14,743,-0.62
2019-08-19,20:40:14,843,-0.66
2019-08-19,20:40:14,943,-0.71
2019-08-19,20:40:15,043,-0.75
2019-08-19,20:40:15,143,-0.79
2019-08-19,20:40:15,243,-0.84
2019-08-19,20:40:15,343,-0.88
2019-08-19,20:40:15,443,-0.92
2019-08-19,20:40:15,543,-0.96
2019-08-19,20:40:15,643,-1
2019-08-19,20:40:15,743,-1.03
2019-08-19,20:40:15,844,-1.07
2019-08-19,20:40:15,944,-1.1
2019-08-19,20:40:16,044,-1.13
2019-08-19,20:40:16,144,-1.16
2019-08-19,20:40:16,244,-1.18
2019-08-19,20:40:16,344,-1.2
2019-08-19,20:40:16,444,-1.22
2019-08-19,20:40:16,544,-1.24
2019-08-19,20:40:16,644,-1.25
2019-08-19,20:40:16,744,-1.26
2019-08-19,20:40:16,844,-1.26
2019-08-19,20:40:16,944,-1.26
2019-08-19,20:40:17,044,-1.25
2019-08-19,20:40:17,144,-1.24
2019-08-19,20:40:17,244,-1.22
2019-08-19,20:40:17,344,-1.2
2019-08-19,20:40:17,444,-1.17
2019-08-19,20:40:17,544,-1.14
2019-08-19,20:40:17,644,-1.1
2019-08-19,20:40:17,744,-1.05
2019-08-19,20:40:17,844,-1
2019-08-19,20:40:17,944,-0.95
2019-08-19,20:40:18,044,-0.9
2019-08-19,20:40:18,144,-0.84
2019-08-19,20:40:18,244,-0.77
2019-08-19,20:40:18,344,-0.71
2019-08-19,20:40:18,444,-0.64
2019-08-19,20:40:18,544,-0.58
2019-08-19,20:40:18,644,-0.51
2019-08-19,20:40:18,744,-0.44
2019-08-19,20:40:18,844,-0.38
2019-08-19,20:40:18,944,-0.31
2019-08-19,20:40:19,044,-0.25
2019-08-19,20:40:19,144,-0.19
2019-08-19,20:40:19,244,-0.13
2019-08-19,20:40:19,344,-0.08
2019-08-19,20:40:19,444,-0.02
2019-08-19,20:40:19,544,0.03
2019-08-19,20:40:19,644,0.07
2019-08-19,20:40:19,744,0.11
2019-08-19,20:40:19,844,0.15
2019-08-19,20:40:19,944,0.18
2019-08-19,20:40:20,044,0.21
2019-08-19,20:40:20,144,0.23
2019-08-19,20:40:20,244,0.25
2019-08-19,20:40:20,344,0.26
2019-08-19,20:40:20,444,0.27
2019-08-19,20:40:20,544,0.27
2019-08-19,20:40:20,644,0.27
2019-08-19,20:40:20,744,0.26
2019-08-19,20:40:20,844,0.25
2019-08-19,20:40:20,944,0.24
2019-08-19,20:40:21,044,0.22
2019-08-19,20:40:21,144,0.2
2019-08-19,20:40:21,244,0.18
2019-08-19,20:40:21,344,0.15
2019-08-19,20:40:21,444,0.12
2019-08-19,20:40:21,544,0.1
2019-08-19,20:40:21,644,0.06
2019-08-19,20:40:21,744,0.03
2019-08-19,20:40:21,844,0
2019-08-19,20:40:21,944,-0.03
2019-08-19,20:40:22,044,-0.05
2019-08-19,20:40:22,144,-0.08
2019-08-19,20:40:22,244,-0.11
2019-08-19,20:40:22,344,-0.14
2019-08-19,20:40:22,444,-0.16
2019-08-19,20:40:22,544,-0.18
2019-08-19,20:40:22,644,-0.2
2019-08-19,20:40:22,744,-0.22
2019-08-19,20:40:22,844,-0.24
2019-08-19,20:40:22,944,-0.26
2019-08-19,20:40:23,044,-0.28
2019-08-19,20:40:23,144,-0.3
2019-08-19,20:40:23,244,-0.32
2019-08-19,20:40:23,344,-0.34
2019-08-19,20:40:23,444,-0.36
2019-08-19,20:40:23,544,-0.39
2019-08-19,20:40:23,644,-0.41
2019-08-19,20:40:23,744,-0.44
2019-08-19,20:40:23,844,-0.47
2019-08-19,20:40:23,944,-0.5
2019-08-19,20:40:24,044,-0.54
2019-08-19,20:40:24,144,-0.57
2019-08-19,20:40:24,244,-0.61
2019-08-19,20:40:24,344,-0.65
2019-08-19,20:40:24,444,-0.69
2019-08-19,20:40:24,544,-0.73
2019-08-19,20:40:24,644,-0.77
2019-08-19,20:40:24,744,-0.81
2019-08-19,20:40:24,844,-0.86
2019-08-19,20:40:24,944,-0.9
2019-08-19,20:40:25,044,-0.94
2019-08-19,20:40:25,144,-0.99
2019-08-19,20:40:25,244,-1.03
2019-08-19,20:40:25,344,-1.06
2019-08-19,20:40:25,444,-1.1
2019-08-19,20:40:25,544,-1.13
2019-08-19,20:40:25,644,-1.15
2019-08-19,20:40:25,744,-1.18
2019-08-19,20:40:25,844,-1.19
2019-08-19,20:40:25,944,-1.2
2019-08-19,20:40:26,044,-1.2
2019-08-19,20:40:26,144,-1.2
2019-08-19,20:40:26,244,-1.19
2019-08-19,20:40:26,344,-1.17
2019-08-19,20:40:26,444,-1.15
2019-08-19,20:40:26,544,-1.13
2019-08-19,20:40:26,644,-1.1
2019-08-19,20:40:26,744,-1.07
2019-08-19,20:40:26,844,-1.04
2019-08-19,20:40:26,944,-1
2019-08-19,20:40:27,044,-0.97
2019-08-19,20:40:27,144,-0.93
2019-08-19,20:40:27,244,-0.9
2019-08-19,20:40:27,344,-0.86
2019-08-19,20:40:27,444,-0.83
2019-08-19,20:40:27,544,-0.8
2019-08-19,20:40:27,644,-0.77
2019-08-19,20:40:27,744,-0.74
2019-08-19,20:40:27,844,-0.71
2019-08-19,20:40:27,944,-0.68
2019-08-19,20:40:28,044,-0.66
2019-08-19,20:40:28,144,-0.64
2019-08-19,20:40:28,244,-0.62
2019-08-19,20:40:28,344,-0.6
2019-08-19,20:40:28,444,-0.59
2019-08-19,20:40:28,544,-0.58
2019-08-19,20:40:28,644,-0.57
2019-08-19,20:40:28,744,-0.56
2019-08-19,20:40:28,844,-0.56
2019-08-19,20:40:28,944,-0.56
2019-08-19,20:40:29,044,-0.56
2019-08-19,20:40:29,144,-0.57
2019-08-19,20:40:29,244,-0.58
2019-08-19,20:40:29,344,-0.59
2019-08-19,20:40:29,443,-0.6
2019-08-19,20:40:29,543,-0.61
2019-08-19,20:40:29,643,-0.63
2019-08-19,20:40:29,743,-0.65
2019-08-19,20:40:29,843,-0.68
2019-08-19,20:40:29,943,-0.7
2019-08-19,20:40:30,043,-0.72
2019-08-19,20:40:30,143,-0.75
2019-08-19,20:40:30,243,-0.78
2019-08-19,20:40:30,343,-0.8
2019-08-19,20:40:30,443,-0.83
2019-08-19,20:40:30,543,-0.86
2019-08-19,20:40:30,643,-0.88
2019-08-19,20:40:30,743,-0.9
2019-08-19,20:40:30,844,-0.92
2019-08-19,20:40:30,944,-0.94
2019-08-19,20:40:31,044,-0.96
2019-08-19,20:40:31,144,-0.97
2019-08-19,20:40:31,244,-0.98
2019-08-19,20:40:31,344,-0.99
2019-08-19,20:40:31,444,-1
2019-08-19,20:40:31,544,-1.01
2019-08-19,20:40:31,644,-1.01
2019-08-19,20:40:31,744,-1.02
2019-08-19,20:40:31,844,-1.01
2019-08-19,20:40:31,944,-1.01
2019-08-19,20:40:32,044,-1.01
2019-08-19,20:40:32,144,-1
2019-08-19,20:40:32,244,-0.99
2019-08-19,20:40:32,344,-0.97
2019-08-19,20:40:32,444,-0.96
2019-08-19,20:40:32,544,-0.94
2019-08-19,20:40:32,644,-0.92
2019-08-19,20:40:32,744,-0.89
2019-08-19,20:40:32,844,-0.87
2019-08-19,20:40:32,944,-0.84
2019-08-19,20:40:33,044,-0.82
2019-08-19,20:40:33,144,-0.79
2019-08-19,20:40:33,244,-0.76
2019-08-19,20:40:33,344,-0.73
2019-08-19,20:40:33,444,-0.7
2019-08-19,20:40:33,544,-0.67
2019-08-19,20:40:33,644,-0.65
2019-08-19,20:40:33,744,-0.62
2019-08-19,20:40:33,844,-0.59
2019-08-19,20:40:33,944,-0.56
2019-08-19,20:40:34,044,-0.54
2019-08-19,20:40:34,144,-0.51
2019-08-19,20:40:34,244,-0.49
2019-08-19,20:40:34,344,-0.46
2019-08-19,20:40:34,444,-0.44
2019-08-19,20:40:34,544,-0.41
2019-08-19,20:40:34,644,-0.39
2019-08-19,20:40:34,744,-0.37
2019-08-19,20:40:34,844,-0.34
2019-08-19,20:40:34,944,-0.32
2019-08-19,20:40:35,044,-0.3
2019-08-19,20:40:35,144,-0.28
2019-08-19,20:40:35,244,-0.26
2019-08-19,20:40:35,344,-0.24
2019-08-19,20:40:35,444,-0.22
2019-08-19,20:40:35,544,-0.21
2019-08-19,20:40:35,644,-0.19
2019-08-19,20:40:35,744,-0.17
2019-08-19,20:40:35,844,-0.16
2019-08-19,20:40:35,944,-0.15
2019-08-19,20:40:36,044,-0.14
2019-08-19,20:40:36,144,-0.13
2019-08-19,20:40:36,244,-0.12
2019-08-19,20:40:36,344,-0.11
2019-08-19,20:40:36,444,-0.1
2019-08-19,20:40:36,544,-0.1
2019-08-19,20:40:36,644,-0.1
2019-08-19,20:40:36,744,-0.1
2019-08-19,20:40:36,844,-0.1
2019-08-19,20:40:36,944,-0.1
2019-08-19,20:40:37,044,-0.11
2019-08-19,20:40:37,144,-0.12
2019-08-19,20:40:37,244,-0.13
2019-08-19,20:40:37,344,-0.15
2019-08-19,20:40:37,444,-0.16
2019-08-19,20:40:37,544,-0.18
2019-08-19,20:40:37,644,-0.21
2019-08-19,20:40:37,744,-0.23
2019-08-19,20:40:37,844,-0.26
2019-08-19,20:40:37,944,-0.28
2019-08-19,20:40:38,044,-0.31
2019-08-19,20:40:38,144,-0.34
2019-08-19,20:40:38,244,-0.37
2019-08-19,20:40:38,344,-0.39
2019-08-19,20:40:38,444,-0.42
2019-08-19,20:40:38,544,-0.45
2019-08-19,20:40:38,644,-0.47
2019-08-19,20:40:38,744,-0.49
2019-08-19,20:40:38,844,-0.51
2019-08-19,20:40:38,944,-0.52
2019-08-19,20:40:39,044,-0.53
2019-08-19,20:40:39,144,-0.54
2019-08-19,20:40:39,244,-0.54
2019-08-19,20:40:39,344,-0.55
2019-08-19,20:40:39,444,-0.55
2019-08-19,20:40:39,544,-0.55
2019-08-19,20:40:39,644,-0.54
2019-08-19,20:40:39,744,-0.54
2019-08-19,20:40:39,844,-0.53
2019-08-19,20:40:39,944,-0.53
2019-08-19,20:40:40,044,-0.52
2019-08-19,20:40:40,144,-0.52
2019-08-19,20:40:40,244,-0.51
2019-08-19,20:40:40,344,-0.5
2019-08-19,20:40:40,444,-0.5
2019-08-19,20:40:40,544,-0.49
2019-08-19,20:40:40,644,-0.48
2019-08-19,20:40:40,744,-0.48
2019-08-19,20:40:40,844,-0.47
2019-08-19,20:40:40,944,-0.46
2019-08-19,20:40:41,044,-0.45
2019-08-19,20:40:41,144,-0.45
2019-08-19,20:40:41,244,-0.44
2019-08-19,20:40:41,344,-0.43
2019-08-19,20:40:41,444,-0.42
2019-08-19,20:40:41,544,-0.42
2019-08-19,20:40:41,644,-0.41
2019-08-19,20:40:41,744,-0.4
2019-08-19,20:40:41,844,-0.39
2019-08-19,20:40:41,944,-0.38
2019-08-19,20:40:42,044,-0.37
2019-08-19,20:40:42,144,-0.36
2019-08-19,20:40:42,244,-0.34
2019-08-19,20:40:42,344,-0.33
2019-08-19,20:40:42,444,-0.31
2019-08-19,20:40:42,544,-0.3
2019-08-19,20:40:42,644,-0.28
2019-08-19,20:40:42,744,-0.27
2019-08-19,20:40:42,844,-0.26
2019-08-19,20:40:42,944,-0.24
2019-08-19,20:40:43,044,-0.23
2019-08-19,20:40:43,144,-0.21
2019-08-19,20:40:43,244,-0.2
2019-08-19,20:40:43,344,-0.19
2019-08-19,20:40:43,444,-0.18
2019-08-19,20:40:43,544,-0.17
2019-08-19,20:40:43,644,-0.17
2019-08-19,20:40:43,744,-0.17
2019-08-19,20:40:43,844,-0.17
2019-08-19,20:40:43,944,-0.17
2019-08-19,20:40:44,044,-0.17
2019-08-19,20:40:44,144,-0.18
2019-08-19,20:40:44,244,-0.19
2019-08-19,20:40:44,343,-0.2
2019-08-19,20:40:44,444,-0.22
2019-08-19,20:40:44,543,-0.24
2019-08-19,20:40:44,644,-0.27
2019-08-19,20:40:44,743,-0.3
2019-08-19,20:40:44,844,-0.33
2019-08-19,20:40:44,943,-0.36
2019-08-19,20:40:45,043,-0.4
2019-08-19,20:40:45,143,-0.44
2019-08-19,20:40:45,243,-0.48
2019-08-19,20:40:45,343,-0.52
2019-08-19,20:40:45,443,-0.56
2019-08-19,20:40:45,543,-0.61
2019-08-19,20:40:45,643,-0.65
2019-08-19,20:40:45,743,-0.7
2019-08-19,20:40:45,844,-0.74
2019-08-19,20:40:45,944,-0.78
2019-08-19,20:40:46,044,-0.82
2019-08-19,20:40:46,144,-0.86
2019-08-19,20:40:46,244,-0.9
2019-08-19,20:40:46,344,-0.94
2019-08-19,20:40:46,444,-0.97
2019-08-19,20:40:46,544,-1
2019-08-19,20:40:46,644,-1.02
2019-08-19,20:40:46,744,-1.04
2019-08-19,20:40:46,844,-1.06
2019-08-19,20:40:46,944,-1.07
2019-08-19,20:40:47,044,-1.08
2019-08-19,20:40:47,144,-1.09
2019-08-19,20:40:47,244,-1.08
2019-08-19,20:40:47,344,-1.08
2019-08-19,20:40:47,444,-1.07
2019-08-19,20:40:47,544,-1.06
2019-08-19,20:40:47,644,-1.05
2019-08-19,20:40:47,744,-1.04
2019-08-19,20:40:47,844,-1.02
2019-08-19,20:40:47,944,-1
2019-08-19,20:40:48,044,-0.98
2019-08-19,20:40:48,144,-0.96
2019-08-19,20:40:48,244,-0.94
2019-08-19,20:40:48,344,-0.93
2019-08-19,20:40:48,444,-0.91
2019-08-19,20:40:48,544,-0.89
2019-08-19,20:40:48,644,-0.87
2019-08-19,20:40:48,744,-0.85
2019-08-19,20:40:48,844,-0.83
2019-08-19,20:40:48,944,-0.82
2019-08-19,20:40:49,044,-0.8
2019-08-19,20:40:49,144,-0.79
2019-08-19,20:40:49,244,-0.78
2019-08-19,20:40:49,344,-0.77
2019-08-19,20:40:49,444,-0.76
2019-08-19,20:40:49,544,-0.75
2019-08-19,20:40:49,644,-0.74
2019-08-19,20:40:49,744,-0.74
2019-08-19,20:40:49,844,-0.73
2019-08-19,20:40:49,944,-0.73
2019-08-19,20:40:50,044,-0.73
2019-08-19,20:40:50,144,-0.72
2019-08-19,20:40:50,244,-0.72
2019-08-19,20:40:50,344,-0.72
2019-08-19,20:40:50,444,-0.71
2019-08-19,20:40:50,544,-0.7
2019-08-19,20:40:50,644,-0.69
2019-08-19,20:40:50,744,-0.68
2019-08-19,20:40:50,844,-0.66
2019-08-19,20:40:50,944,-0.64
2019-08-19,20:40:51,044,-0.61
2019-08-19,20:40:51,144,-0.58
2019-08-19,20:40:51,244,-0.55
2019-08-19,20:40:51,344,-0.51
2019-08-19,20:40:51,444,-0.47
2019-08-19,20:40:51,544,-0.43
2019-08-19,20:40:51,644,-0.39
2019-08-19,20:40:51,744,-0.35
2019-08-19,20:40:51,844,-0.3
2019-08-19,20:40:51,944,-0.26
2019-08-19,20:40:52,044,-0.22
2019-08-19,20:40:52,144,-0.18
2019-08-19,20:40:52,244,-0.15
2019-08-19,20:40:52,344,-0.11
2019-08-19,20:40:52,444,-0.08
2019-08-19,20:40:52,544,-0.06
2019-08-19,20:40:52,644,-0.04
2019-08-19,20:40:52,744,-0.02
2019-08-19,20:40:52,844,-0.01
2019-08-19,20:40:52,944,0
2019-08-19,20:40:53,044,0
2019-08-19,20:40:53,144,-0.01
2019-08-19,20:40:53,244,-0.02
2019-08-19,20:40:53,344,-0.04
2019-08-19,20:40:53,444,-0.07
2019-08-19,20:40:53,544,-0.1
2019-08-19,20:40:53,644,-0.14
2019-08-19,20:40:53,744,-0.19
2019-08-19,20:40:53,844,-0.24
2019-08-19,20:40:53,944,-0.3
2019-08-19,20:40:54,044,-0.37
2019-08-19,20:40:54,144,-0.44
2019-08-19,20:40:54,244,-0.52
2019-08-19,20:40:54,344,-0.6
2019-08-19,20:40:54,444,-0.69
2019-08-19,20:40:54,544,-0.78
2019-08-19,20:40:54,644,-0.88
2019-08-19,20:40:54,744,-0.97
2019-08-19,20:40:54,844,-1.07
2019-08-19,20:40:54,944,-1.18
2019-08-19,20:40:55,044,-1.28
2019-08-19,20:40:55,144,-1.38
2019-08-19,20:40:55,244,-1.49
2019-08-19,20:40:55,344,-1.59
2019-08-19,20:40:55,444,-1.69
2019-08-19,20:40:55,544,-1.78
2019-08-19,20:40:55,644,-1.88
2019-08-19,20:40:55,744,-1.96
2019-08-19,20:40:55,844,-2.04
2019-08-19,20:40:55,944,-2.12
2019-08-19,20:40:56,044,-2.18
2019-08-19,20:40:56,144,-2.24
2019-08-19,20:40:56,244,-2.29
2019-08-19,20:40:56,344,-2.33
2019-08-19,20:40:56,444,-2.36
2019-08-19,20:40:56,544,-2.37
2019-08-19,20:40:56,644,-2.38
2019-08-19,20:40:56,744,-2.38
2019-08-19,20:40:56,844,-2.37
2019-08-19,20:40:56,944,-2.36
2019-08-19,20:40:57,044,-2.33
2019-08-19,20:40:57,144,-2.29
2019-08-19,20:40:57,244,-2.25
2019-08-19,20:40:57,344,-2.2
2019-08-19,20:40:57,444,-2.14
2019-08-19,20:40:57,544,-2.08
2019-08-19,20:40:57,644,-2.01
2019-08-19,20:40:57,744,-1.93
2019-08-19,20:40:57,844,-1.85
2019-08-19,20:40:57,944,-1.76
2019-08-19,20:40:58,044,-1.66
2019-08-19,20:40:58,144,-1.56
2019-08-19,20:40:58,244,-1.46
2019-08-19,20:40:58,344,-1.35
2019-08-19,20:40:58,444,-1.24
2019-08-19,20:40:58,544,-1.12
2019-08-19,20:40:58,644,-1.01
2019-08-19,20:40:58,744,-0.89
2019-08-19,20:40:58,844,-0.77
2019-08-19,20:40:58,944,-0.65
2019-08-19,20:40:59,044,-0.53
2019-08-19,20:40:59,144,-0.41
2019-08-19,20:40:59,244,-0.29
2019-08-19,20:40:59,343,-0.17
2019-08-19,20:40:59,444,-0.06
2019-08-19,20:40:59,544,0.05
2019-08-19,20:40:59,643,0.16
2019-08-19,20:40:59,744,0.27
2019-08-19,20:40:59,843,0.36
2019-08-19,20:40:59,943,0.46
2019-08-19,20:41:00,043,0.54
2019-08-19,20:41:00,143,0.62
2019-08-19,20:41:00,243,0.69
2019-08-19,20:41:00,343,0.76
2019-08-19,20:41:00,443,0.82
2019-08-19,20:41:00,543,0.87
2019-08-19,20:41:00,643,0.91
2019-08-19,20:41:00,743,0.94
2019-08-19,20:41:00,843,0.97
2019-08-19,20:41:00,943,0.98
2019-08-19,20:41:01,043,0.99
2019-08-19,20:41:01,143,0.99
2019-08-19,20:41:01,243,0.99
2019-08-19,20:41:01,343,0.97
2019-08-19,20:41:01,443,0.95
2019-08-19,20:41:01,543,0.92
2019-08-19,20:41:01,643,0.88
2019-08-19,20:41:01,743,0.84
2019-08-19,20:41:01,844,0.79
2019-08-19,20:41:01,944,0.73
2019-08-19,20:41:02,044,0.67
2019-08-19,20:41:02,144,0.6
2019-08-19,20:41:02,244,0.53
2019-08-19,20:41:02,344,0.45
2019-08-19,20:41:02,444,0.37
2019-08-19,20:41:02,544,0.28
2019-08-19,20:41:02,644,0.19
2019-08-19,20:41:02,744,0.1
2019-08-19,20:41:02,844,0.01
2019-08-19,20:41:02,944,-0.09
2019-08-19,20:41:03,044,-0.19
2019-08-19,20:41:03,144,-0.29
2019-08-19,20:41:03,244,-0.39
2019-08-19,20:41:03,344,-0.5
2019-08-19,20:41:03,444,-0.6
2019-08-19,20:41:03,544,-0.7
2019-08-19,20:41:03,644,-0.79
2019-08-19,20:41:03,744,-0.88
2019-08-19,20:41:03,844,-0.98
2019-08-19,20:41:03,944,-1.06
2019-08-19,20:41:04,044,-1.15
2019-08-19,20:41:04,144,-1.23
2019-08-19,20:41:04,244,-1.3
2019-08-19,20:41:04,344,-1.37
2019-08-19,20:41:04,444,-1.43
2019-08-19,20:41:04,544,-1.49
2019-08-19,20:41:04,644,-1.54
2019-08-19,20:41:04,744,-1.59
2019-08-19,20:41:04,844,-1.63
2019-08-19,20:41:04,944,-1.67
2019-08-19,20:41:05,044,-1.71
2019-08-19,20:41:05,144,-1.74
2019-08-19,20:41:05,244,-1.77
2019-08-19,20:41:05,344,-1.8
2019-08-19,20:41:05,444,-1.82
2019-08-19,20:41:05,544,-1.84
2019-08-19,20:41:05,644,-1.86
2019-08-19,20:41:05,744,-1.87
2019-08-19,20:41:05,844,-1.89
2019-08-19,20:41:05,944,-1.9
2019-08-19,20:41:06,044,-1.91
2019-08-19,20:41:06,144,-1.92
2019-08-19,20:41:06,244,-1.92
2019-08-19,20:41:06,344,-1.93
2019-08-19,20:41:06,444,-1.93
2019-08-19,20:41:06,544,-1.93
2019-08-19,20:41:06,644,-1.92
2019-08-19,20:41:06,744,-1.91
2019-08-19,20:41:06,844,-1.89
2019-08-19,20:41:06,944,-1.87
2019-08-19,20:41:07,044,-1.85
2019-08-19,20:41:07,144,-1.82
2019-08-19,20:41:07,244,-1.78
2019-08-19,20:41:07,344,-1.74
2019-08-19,20:41:07,444,-1.69
2019-08-19,20:41:07,544,-1.64
2019-08-19,20:41:07,644,-1.59
2019-08-19,20:41:07,744,-1.53
2019-08-19,20:41:07,844,-1.47
2019-08-19,20:41:07,944,-1.41
2019-08-19,20:41:08,044,-1.34
2019-08-19,20:41:08,144,-1.28
2019-08-19,20:41:08,244,-1.21
2019-08-19,20:41:08,344,-1.14
2019-08-19,20:41:08,444,-1.07
2019-08-19,20:41:08,544,-1
2019-08-19,20:41:08,644,-0.93
2019-08-19,20:41:08,744,-0.87
2019-08-19,20:41:08,844,-0.8
2019-08-19,20:41:08,944,-0.74
2019-08-19,20:41:09,044,-0.67
2019-08-19,20:41:09,144,-0.61
2019-08-19,20:41:09,244,-0.55
2019-08-19,20:41:09,344,-0.5
2019-08-19,20:41:09,444,-0.45
2019-08-19,20:41:09,544,-0.4
2019-08-19,20:41:09,644,-0.35
2019-08-19,20:41:09,744,-0.3
2019-08-19,20:41:09,844,-0.26
2019-08-19,20:41:09,944,-0.22
2019-08-19,20:41:10,044,-0.18
2019-08-19,20:41:10,144,-0.15
2019-08-19,20:41:10,244,-0.11
2019-08-19,20:41:10,344,-0.08
2019-08-19,20:41:10,444,-0.05
2019-08-19,20:41:10,544,-0.03
2019-08-19,20:41:10,644,0
2019-08-19,20:41:10,744,0.03
2019-08-19,20:41:10,844,0.05
2019-08-19,20:41:10,944,0.07
2019-08-19,20:41:11,044,0.09
2019-08-19,20:41:11,144,0.11
2019-08-19,20:41:11,244,0.12
2019-08-19,20:41:11,344,0.14
2019-08-19,20:41:11,444,0.15
